"d_amort_100000":[(0.000000303, 60.838400000), (0.000000313, 60.886400000), (0.000000325, 60.840000000), (0.000000330, 60.886400000), (0.000000331, 60.840000000), (0.000000341, 60.886400000), (0.000000341, 60.840000000), (0.000000336, 60.886400000), (0.000000340, 60.840000000), (0.000000374, 60.886400000)],
"d_amort_150000":[(0.000000357, 56.933333333), (0.000000427, 65.308266667), (0.000000463, 65.297600000), (0.000000440, 65.299733333), (0.000000436, 65.290666667), (0.000000419, 65.283733333), (0.000000419, 65.297600000), (0.000000415, 65.299733333), (0.000000469, 65.290666667), (0.000000432, 65.283733333)],
"d_amort_200000":[(0.000000529, 78.506000000), (0.000000688, 83.920400000), (0.000000552, 78.446000000), (0.000000605, 83.920400000), (0.000000551, 78.446000000), (0.000000599, 83.920400000), (0.000000563, 78.446000000), (0.000000653, 83.920400000), (0.000000604, 78.446000000), (0.000000611, 83.920400000)],
"d_amort_250000":[(0.000000628, 83.775680000), (0.000000688, 86.173760000), (0.000000732, 86.982720000), (0.000000609, 82.873600000), (0.000000669, 86.742720000), (0.000000729, 82.963840000), (0.000000675, 86.717760000), (0.000000642, 83.040320000), (0.000000675, 86.736640000), (0.000000644, 83.040320000)],
"d_amort_300000":[(0.000000671, 83.019200000), (0.000000742, 78.957866667), (0.000000788, 86.691466667), (0.000000572, 73.202400000), (0.000000718, 78.972000000), (0.000000709, 86.691466667), (0.000000665, 73.202400000), (0.000000705, 78.972000000), (0.000000755, 86.691466667), (0.000000626, 73.202400000)],
"d_amort_350000":[(0.000000913, 86.613942857), (0.000000734, 82.391085714), (0.000000792, 86.637257143), (0.000000737, 82.391085714), (0.000000834, 86.637257143), (0.000000735, 82.391085714), (0.000000818, 86.637257143), (0.000000799, 82.391085714), (0.000000802, 86.637257143), (0.000000755, 82.391085714)],
"d_amort_400000":[(0.000000851, 86.530600000), (0.000000835, 86.779600000), (0.000000930, 84.660600000), (0.000000859, 87.600400000), (0.000000879, 84.783800000), (0.000000870, 87.600400000), (0.000000849, 84.783800000), (0.000000927, 87.600400000), (0.000000818, 84.783800000), (0.000000885, 87.600400000)],
"d_amort_450000":[(0.000000946, 82.214933333), (0.000000817, 82.259200000), (0.000000874, 82.214577778), (0.000000827, 82.264355556), (0.000000907, 82.214577778), (0.000000836, 82.264355556), (0.000000895, 82.214577778), (0.000000829, 82.264355556), (0.000000897, 82.214577778), (0.000000824, 82.264355556)],
"d_amort_500000":[(0.000000774, 70.135680000), (0.000000768, 70.160320000), (0.000000804, 70.154560000), (0.000000832, 70.160320000), (0.000000797, 70.154560000), (0.000000758, 70.160320000), (0.000000759, 70.154560000), (0.000000760, 70.160320000), (0.000000774, 70.154560000), (0.000000793, 70.160320000)],
"d_amort_550000":[(0.000000893, 75.442618182), (0.000000860, 75.827636364), (0.000000826, 75.841890909), (0.000000896, 75.847127273), (0.000000817, 75.847854545), (0.000000873, 75.850618182), (0.000000915, 75.824000000), (0.000000896, 75.847127273), (0.000000856, 75.847854545), (0.000000908, 75.850618182)],
"d_amort_600000":[(0.000000897, 74.309333333), (0.000000703, 58.963866667), (0.000000667, 58.993066667), (0.000000756, 58.987066667), (0.000000688, 58.977200000), (0.000000680, 59.002933333), (0.000000708, 58.977200000), (0.000000688, 59.002933333), (0.000000701, 58.977200000), (0.000000703, 59.002933333)],
"d_amort_650000":[(0.000001059, 81.663753846), (0.000001009, 78.597784615), (0.000000997, 81.663876923), (0.000000948, 78.597784615), (0.000001032, 81.663876923), (0.000000970, 78.597784615), (0.000001041, 81.663876923), (0.000000986, 78.597784615), (0.000001054, 81.663876923), (0.000001032, 78.597784615)],
"d_amort_700000":[(0.000001149, 87.024571429), (0.000001059, 82.639200000), (0.000001078, 82.861142857), (0.000001157, 82.861600000), (0.000001129, 82.862742857), (0.000001084, 82.865142857), (0.000001105, 82.862857143), (0.000001063, 82.865142857), (0.000001079, 82.862857143), (0.000001087, 82.865142857)],
"d_amort_750000":[(0.000001056, 71.337600000), (0.000000968, 71.326080000), (0.000000945, 71.336746667), (0.000000963, 71.337813333), (0.000000928, 71.326080000), (0.000000951, 71.336746667), (0.000000965, 71.337813333), (0.000000892, 71.326080000), (0.000000989, 71.336746667), (0.000000956, 71.337813333)],
"d_amort_800000":[(0.000001150, 76.532400000), (0.000001304, 86.549100000), (0.000001215, 82.340400000), (0.000001295, 86.556500000), (0.000001192, 82.340400000), (0.000001251, 86.556500000), (0.000001315, 82.340400000), (0.000001274, 86.556500000), (0.000001204, 82.340400000), (0.000001277, 86.556500000)],
"d_amort_850000":[(0.000001270, 86.385600000), (0.000001141, 83.053929412), (0.000001251, 86.370823529), (0.000001194, 83.053929412), (0.000001206, 86.370823529), (0.000001195, 83.053929412), (0.000001244, 86.370823529), (0.000001331, 83.053929412), (0.000001218, 86.370823529), (0.000001213, 83.053929412)],
"d_amort_900000":[(0.000001022, 73.635288889), (0.000001109, 69.938311111), (0.000001064, 73.281155556), (0.000001016, 70.080088889), (0.000001074, 73.629955556), (0.000001027, 69.938311111), (0.000001103, 73.281155556), (0.000000984, 70.080088889), (0.000001065, 73.629955556), (0.000001021, 69.938311111)],
"d_amort_950000":[(0.000001130, 73.090778947), (0.000001112, 73.090189474), (0.000001147, 73.090105263), (0.000001104, 73.089936842), (0.000001103, 73.089936842), (0.000001087, 73.090105263), (0.000001088, 73.089936842), (0.000001088, 73.089936842), (0.000001109, 73.090105263), (0.000001081, 73.089936842)],
"d_amort_1000000":[(0.000001169, 80.138160000), (0.000001122, 80.788160000), (0.000001249, 80.142560000), (0.000001204, 80.788160000), (0.000001214, 80.142560000), (0.000001229, 80.788160000), (0.000001221, 80.142560000), (0.000001205, 80.788160000), (0.000001249, 80.142560000), (0.000001178, 80.788160000)],
