"d_worst18":[(0.000000162, 0.0), (0.000000159, 0.0), (0.000000163, 0.0), (0.000000163, 0.0), (0.000000167, 0.0)],
"d_worst19":[(0.000000251, 0.0), (0.000000253, 0.0), (0.000000256, 0.0), (0.000000323, 0.0), (0.000000256, 0.0)],
"d_worst20":[(0.000000259, 0.0), (0.000000255, 0.0), (0.000000336, 0.0), (0.000000259, 0.0), (0.000000248, 0.0)],
"d_worst21":[(0.000000252, 0.0), (0.000000264, 0.0), (0.000000263, 0.0), (0.000000269, 0.0), (0.000000276, 0.0)],
"d_worst22":[(0.000000287, 0.0), (0.000000295, 0.0), (0.000000293, 0.0), (0.000000401, 0.0), (0.000000289, 0.0)],
"d_worst23":[(0.000000271, 0.0), (0.000000283, 0.0), (0.000000285, 0.0), (0.000000297, 0.0), (0.000000299, 0.0)],
"d_worst24":[(0.000000308, 0.0), (0.000000308, 0.0), (0.000000306, 0.0), (0.000000302, 0.0), (0.000000312, 0.0)],
"d_worst25":[(0.000000301, 0.0), (0.000000284, 0.0), (0.000000276, 0.0), (0.000000283, 0.0), (0.000000282, 0.0)],
"d_worst26":[(0.000000353, 0.0), (0.000000293, 0.0), (0.000000283, 0.0), (0.000000331, 0.0), (0.000000282, 0.0)],
"d_worst27":[(0.000000321, 0.0), (0.000000288, 0.0), (0.000000292, 0.0), (0.000000288, 0.0), (0.000000296, 0.0)],
"d_worst28":[(0.000000298, 0.0), (0.000000286, 0.0), (0.000000280, 0.0), (0.000000277, 0.0), (0.000000282, 0.0)],
"d_worst29":[(0.000000279, 0.0), (0.000000296, 0.0), (0.000000300, 0.0), (0.000000286, 0.0), (0.000000284, 0.0)],
"d_worst30":[(0.000000294, 0.0), (0.000000294, 0.0), (0.000000345, 0.0), (0.000000293, 0.0), (0.000000299, 0.0)],
"d_worst31":[(0.000000299, 0.0), (0.000000294, 0.0), (0.000000293, 0.0), (0.000000291, 0.0), (0.000000296, 0.0)],
"d_worst32":[(0.000000303, 0.0), (0.000000297, 0.0), (0.000000295, 0.0), (0.000000297, 0.0), (0.000000297, 0.0)],
"d_worst33":[(0.000000313, 0.0), (0.000000323, 0.0), (0.000000314, 0.0), (0.000000303, 0.0), (0.000000309, 0.0)],
"d_worst34":[(0.000000324, 0.0), (0.000000316, 0.0), (0.000000319, 0.0), (0.000000319, 0.0), (0.000000312, 0.0)],
"d_amort_10000":[(0.000000159, 0.0), (0.000000158, 0.0), (0.000000158, 0.0), (0.000000171, 0.0), (0.000000156, 0.0)],
"d_amort_20000":[(0.000000181, 0.0), (0.000000186, 0.0), (0.000000275, 0.0), (0.000000174, 0.0), (0.000000170, 0.0)],
"d_amort_30000":[(0.000000190, 0.0), (0.000000205, 0.0), (0.000000216, 0.0), (0.000000217, 0.0), (0.000000263, 0.0)],
"d_amort_40000":[(0.000000208, 0.0), (0.000000212, 0.0), (0.000000221, 0.0), (0.000000184, 0.0), (0.000000187, 0.0)],
"d_amort_50000":[(0.000000193, 0.0), (0.000000216, 0.0), (0.000000240, 0.0), (0.000000205, 0.0), (0.000000216, 0.0)],
"d_amort_60000":[(0.000000227, 0.0), (0.000000233, 0.0), (0.000000198, 0.0), (0.000000206, 0.0), (0.000000239, 0.0)],
"d_amort_70000":[(0.000000225, 0.0), (0.000000235, 0.0), (0.000000228, 0.0), (0.000000236, 0.0), (0.000000239, 0.0)],
"d_amort_80000":[(0.000000217, 0.0), (0.000000217, 0.0), (0.000000217, 0.0), (0.000000211, 0.0), (0.000000232, 0.0)],
"d_amort_90000":[(0.000000244, 0.0), (0.000000242, 0.0), (0.000000260, 0.0), (0.000000251, 0.0), (0.000000260, 0.0)],
"d_amort_100000":[(0.000000362, 0.0), (0.000000248, 0.0), (0.000000254, 0.0), (0.000000236, 0.0), (0.000000257, 0.0)],
"d_amort_110000":[(0.000000259, 0.0), (0.000000279, 0.0), (0.000000282, 0.0), (0.000000264, 0.0), (0.000000277, 0.0)],
"d_amort_120000":[(0.000000264, 0.0), (0.000000288, 0.0), (0.000000305, 0.0), (0.000000315, 0.0), (0.000000324, 0.0)],
"d_amort_130000":[(0.000000281, 0.0), (0.000000314, 0.0), (0.000000300, 0.0), (0.000000386, 0.0), (0.000000319, 0.0)],
"d_amort_140000":[(0.000000295, 0.0), (0.000000289, 0.0), (0.000000337, 0.0), (0.000000310, 0.0), (0.000000309, 0.0)],
